Average,,,,19.27,-0.65,"23,780,511.28","137,053.38","24,549.78",62.66,0.36,0.84,0.09,1.55,5.65,2.40,-12.95,0.47,40.89,,562.59,561.45,-1.02,
CPI,151,i | 1 | 2 | 3,,4.36,+1.40,"178,476,000","826,041","2,759",7.89,1.33,,0.11,0.55,9.16,18.09,6.54,2.56,55.34,,183,278,-0.02,
CPL,152,i | 1 | 2 | 3,,2.06,-1.90,"251,400",519,906,16.46,0.92,,0.02,0.13,3.46,5.69,6.83,0.95,28.69,,653,700,-0.04,
CPN,153,i | 1 | 2 | 3,,52,-3.70,"22,908,200","1,201,099","233,376",24.22,3.27,,0.70,2.15,6.19,14.21,30.88,1.30,62.75,,512,659,1.88,
CPR,154,i | 1 | 3,,4.38,-1.79,"190,800",847,872,14.80,1.55,,0.08,0.3,11.63,10.91,15.85,1.79,18.22,,472,345,1.95,
CPT,155,i | 1 | 2 | 3,,0.97,-1.02,"14,124,000","13,867",873,,0.91,,0.02,0,-0.81,-0.69,-6.58,2.04,45.70,,,,,
CPW,156,i | 1 | 3,,3.96,0.00,"1,589,900","6,262","2,376",32.13,3.50,,0.08,0.12,8.45,11.11,1.61,2.02,31.55,,677,651,,
CRANE,157,i | 1 | 2 | 3,,1.54,-1.91,"4,013,900","6,242","1,168",,1.09,,,0,-0.06,-5.91,-11.97,,58.93,,,,,
CRC,158,i | 1 | 3,,33.25,-1.48,"15,819,700","526,494","200,531",109.96,3.71,,0.40,0.3,1.8,3.26,0.03,1.19,53.11,,"1,021","1,067",,
CRD,159,i | 1 | 2 | 3,,1.07,-4.46,"6,317,200","6,942",535,,1.51,,,0,-2.75,-6.91,2.11,,25.89,,,,,
CSC,160,i | 1 | 3,,49.25,0.00,"3,000",148,"2,561",10.23,0.71,0.22,2.45,4.81,6.99,7.02,8.05,4.97,38.07,,492,402,1.19,
CSP,161,i | 1 | 2 | 3,,3.02,-0.66,"9,186,000","28,325","1,498",4.46,1.85,2.56,0.10,0.68,19.64,52.55,17.02,,19.70,,15,50,0.05,
CSR,162,i | 1 | 2 | 3,,61,0.00,0,0,"1,251",57.60,1.15,0.12,0.69,1.06,2.03,1.83,22.72,1.13,21.08,,"1,025","1,031",-3.5,
CSS,163,i | 1 | 2 | 3,,2.02,-3.81,"14,078,600","28,656","2,375",28.53,1.43,,0.03,0.07,3.38,5.06,2.94,2.86,70.77,,818,845,-1.41,
CTW,164,i | 1 | 2 | 3,,8,-1.23,"41,800",334,"3,183",12.59,0.73,,0.45,0.64,5.57,5.85,0.58,5.56,25.95,,582,539,-0.11,
CV,165,i,,3.56,+4.71,"82,131,200","287,699",0,,-,,-,0,9.74,14.31,6.42,-,46.30,,,,,
CWT,166,i | 1 | 2 | 3,,3.76,-2.08,"4,062,200","15,404","2,369",12.96,1.46,,,0.29,7.97,11.88,9.43,,54.63,,416,428,0.5,
D,167,i | 1 | 2 | 3,,3.92,-2.00,"854,200","3,362","1,129",,2.43,,0.01,0,1.33,-0.19,-4.91,0.23,33.99,,,,,
DCC,168,i | 1 | 2 | 3,,2.9,+1.40,"10,288,700","29,689","26,464",15.38,4.46,,0.05,0.19,24.65,31.85,20.47,5.18,41.04,,241,220,-2,
DCON,169,i | 1 | 2 | 3,,0.58,-4.92,"149,933,900","87,811","3,124",28.07,1.29,,0.01,0.02,5.24,4.67,9.86,1.31,29.21,,818,759,-18.05,
DDD,170,i | 1 | 2 | 3,,17.8,-1.66,"422,300","7,576","5,658",23.62,1.20,,0.50,0.75,6.84,5.09,18.52,4.74,24.02,,763,620,-0.27,
DELTA,171,i | 1 | 2 | 3,,566,+0.71,"4,938,200","2,792,428","706,018",92.46,18.71,,3.30,6.12,14.17,21.41,8.52,0.59,22.35,,613,610,-5.55,
DEMCO,172,i | 1 | 2 | 3,,4.66,-2.10,"2,547,300","11,941","3,403",48.23,0.73,,,0.1,2.88,1.54,0.55,,66.79,,"1,008",969,-1.21,
DHOUSE,173,i,,1.23,+2.50,"32,483,900","41,391","1,033",537.88,2.28,,0.03,0,0.85,0.47,-6.38,2.50,24.84,,"1,101","1,130",,
DIMET,174,i | 1 | 2 | 3,C,0.74,-3.90,"61,369,200","45,743","1,195",,8.22,,,0,-25.89,-51.97,-32.55,,50.26,,,,,
DITTO,175,i,,16.5,-0.60,"1,893,800","31,217","7,260",53.58,7.93,,,0.31,13.76,14.99,15.5,,31.08,,663,589,,
DMT,176,i | 1 | 3,,13.3,0.00,"1,057,700","14,031","15,710",23.16,1.66,,0.07,0.57,7.74,6.38,32.23,,25.34,,720,580,,
DOD,177,i | 1 | 2 | 3,,12.1,-0.82,"1,091,400","13,144","4,961",142.35,4.10,,,0.08,14.72,2.92,-5.03,,59.49,,"1,037",616,-1.99,
DOHOME,178,i | 1 | 3,,24.9,-0.40,"5,037,400","125,116","60,312",38.97,7.09,,0.01,0.64,10.24,20.7,9.13,0.03,22.21,,538,625,,
DRT,179,i | 1 | 2 | 3,,7.35,-0.68,"433,800","3,183","6,284",10.82,2.96,,0.22,0.68,20.62,28.83,14.2,5.68,34.59,,166,154,0.71,
DTAC,180,i | 1 | 2 | 3,,38.5,0.00,"12,608,400","485,707","91,161",22.40,4.21,,1.05,1.72,4.66,17.57,5.79,7.77,29.26,,442,727,-0.15,
DTCI,181,i | 1 | 3,,28,0.00,0,0,280,10.82,0.73,,0.40,2.59,6.49,6.96,12.08,1.39,26.70,,511,443,-0.85,
DUSIT,182,i | 1 | 2 | 3,,10,+0.50,"274,500","2,736","8,500",,2.14,,,0,-1.5,-19.6,-29.01,,26.81,,,,,
DV8,183,i | 1 | 2 | 3,C,0.69,-2.82,"11,089,500","7,773",987,,2.16,,,0,-4.52,-6.39,-20.49,,42.61,,,,,
EA,184,i | 1 | 2 | 3,,63.75,-1.92,"21,701,700","1,385,631","237,788",45.67,8.12,,0.30,1.4,8.37,19.03,25.94,0.46,40.37,,585,716,2.01,
EASON,185,i | 1 | 2 | 3,,1.73,-0.57,"1,187,800","2,054",981,,0.93,,,0,-13.76,-15.12,6.3,,39.41,,,,,
EASTW,186,i | 1 | 2 | 3,,9.9,0.00,"14,818,700","145,159","16,471",17.38,1.48,,0.18,0.57,5.84,8.61,26.74,4.04,41.08,,577,604,-1.78,
ECF,187,i | 1 | 2 | 3,,1.74,-3.87,"10,456,500","18,566","1,670",29.84,1.31,,0.01,0.06,5.37,4.48,3.67,0.69,49.74,,854,779,-3.44,
ECL,188,i | 1 | 2 | 3,,1.84,-0.54,"12,604,800","23,162","2,040",13.59,1.18,,0.10,0.14,5.88,8.79,25.08,5.41,48.50,,515,542,0.15,
EE,189,i | 1 | 2 | 3,,1.51,+0.67,"350,303,900","529,076","4,198",28.58,2.60,,,0.05,8.99,9.58,140.32,,32.11,,682,596,357.25,
EFORL,190,i | 1 | 2 | 3,,0.26,0.00,"417,630,800","108,646","10,394",53.42,8.67,,,0,12.67,36.72,8.39,,54.81,,511,609,-0.66,
EGCO,191,i | 1 | 2 | 3,,174.5,-0.85,"2,253,400","391,887","91,868",14.89,0.85,,3.25,11.72,5.31,5.97,12.44,3.69,50.00,,612,590,0.34,
EKH,192,i | 1 | 2 | 3,,7.95,+2.58,"7,249,400","57,181","4,770",29.72,5.37,,0.12,0.27,18.61,19.12,20.95,1.41,52.36,,500,433,1.01,
EMC,193,i | 1 | 2 | 3,,0.29,0.00,"93,644,600","27,051","2,446",39.08,1.16,,,0.01,2.73,3.04,3.06,,30.99,,947,943,-1.36,
EP,194,i | 1 | 2 | 3,,6.3,-3.82,"8,076,200","51,424","5,875",5.61,1.76,,0.25,1.12,16.83,33.8,7.37,3.82,36.39,,52,85,0.13,
EPG,195,i | 1 | 2 | 3,,12,0.00,"11,127,900","132,900","33,600",21.11,2.92,,0.19,0.57,11.31,14.55,15.16,2.33,25.95,,479,449,-5.31,
ERW,196,i | 1 | 2 | 3,,3.1,-1.90,"9,147,100","28,416","14,048",,2.04,,,0,-7.85,-36.84,-186.54,,61.32,,,,,
ESSO,197,i | 1 | 2 | 3,,8.15,-0.61,"12,915,500","104,017","28,206",6.20,1.56,,,1.31,9.47,29.15,4.54,,34.01,,72,239,-3.77,
ESTAR,198,i | 1 | 3,,0.6,0.00,"12,520,100","7,530","3,013",17.19,0.63,,0.01,0.03,3.4,3.73,2.59,1.67,39.65,,728,715,2.54,
ETC,199,i | 1 | 3,,2.56,0.00,"7,803,400","19,979","5,734",25.93,2.15,,,0.1,9.17,12.2,30.91,,33.85,,576,559,,
ETE,200,i | 1 | 2 | 3,,2.24,-4.27,"12,074,900","27,348","1,254",27.26,1.43,,0.04,0.08,3.93,5.32,2.94,1.59,43.09,,787,804,-0.37,
EVER,201,i | 1 | 2 | 3,,0.38,-2.56,"24,040,800","9,253","1,476",66.60,0.56,,,0.01,4.13,0.85,1.08,,62.74,,"1,048",945,-20.85,
F D,202,i | 1 | 3,,23,+1.32,"2,800",64,405,15.87,0.37,0.38,,1.45,2.07,2.37,5.06,,24.82,,731,746,0.06,
FANCY,203,i | 1 | 3,,1.13,+5.61,"16,681,500","18,451",695,,0.76,,,0,-5.25,-5.86,-30.83,,51.66,,,,,
FE,204,i | 1 | 2 | 3,,195,0.00,0,0,"1,535",20.51,1.16,0.25,7.50,9.51,5.7,5.71,0.88,3.99,22.08,,708,650,-23.04,
FLOYD,205,i | 1 | 2 | 3,,1.93,-2.53,"3,389,400","6,678",695,39.77,1.69,0.15,,0.05,4.42,4.33,3.43,,27.13,,916,881,3.14,
FMT,206,i | 1 | 2 | 3,,26.75,-0.93,200,5,"1,284",8.30,0.80,0.96,1.63,3.22,6.57,9.9,2.81,6.02,25.54,,361,376,-1.21,
FN,207,i | 1 | 2 | 3,,2.24,0.00,"298,300",664,"2,240",,1.59,,,0,-3.5,-3.81,-9.92,0.17,36.98,,,,,
FNS,208,i | 1 | 2 | 3,,4.1,-0.97,"250,300","1,028","1,418",8.82,0.53,,0.15,0.46,5.87,5.92,6.1,15.70,48.17,,487,429,-0.1,
FORTH,209,i | 1 | 3,,19,+1.06,"3,423,700","64,762","18,240",25.21,11.88,,0.15,0.75,13.96,54.29,11.88,1.70,33.35,,333,425,9.58,
FPI,210,i | 1 | 2 | 3,,2.4,-0.83,"1,726,600","4,062","3,631",20.28,2.12,,0.05,0.12,7.4,10.9,12.12,1.65,20.30,,558,558,2.68,
FPT,211,i | 1 | 2 | 3,,11.8,0.00,"57,000",670,"27,367",10.08,0.80,,0.60,1.17,4.57,8.75,12.06,5.08,16.70,,431,528,-6.08,
FSMART,212,i | 1 | 2 | 3,,11,-2.65,"3,308,900","36,808","8,800",18.11,7.24,,0.26,0.61,17.59,39.97,14.53,5.31,34.77,,262,301,0.79,
FSS,213,i | 1 | 2 | 3,,4.78,+0.84,"8,772,200","41,937","2,779",12.98,1.09,,0.06,0.37,5.33,8.72,12.69,1.27,36.15,,503,561,0.13,
FTE,214,i | 1 | 2 | 3,,1.88,+0.53,"219,000",411,"1,128",18.52,1.54,,0.04,0.1,7.67,8.47,5.23,3.21,35.19,,596,524,-3,
FVC,215,i | 1 | 2 | 3,,1.18,+1.72,"175,989,200","216,679",667,,2.19,,,0,6.02,-12.48,5.02,,74.05,,,,,
GBX,216,i | 1 | 2 | 3,,1.44,-0.69,"20,002,900","29,187","1,568",13.55,1.05,,0.03,0.11,6.23,7.97,0.41,2.07,51.06,,537,521,0.09,
GC,217,i | 1 | 2 | 3,,12.2,0.00,"206,000","2,485","2,440",12.51,4.37,1.79,0.40,0.98,16.24,37.68,4.58,4.75,33.21,,181,229,1.02,
GCAP,218,i | 1 | 2 | 3,,2,0.00,"881,400","1,755",600,,1.31,,0.05,0,3.84,-8.36,-32.05,2.50,71.01,,,,,
GEL,219,i | 1 | 2 | 3,,0.47,-6.00,"175,958,600","85,076","2,537",,0.62,,,0,0.01,-1.08,-0.75,,82.50,,,,,
GENCO,220,i | 1 | 3,,1.02,-5.56,"19,316,600","20,299","1,145",,0.86,,,0,-1.48,-2.13,-0.06,,71.83,,,,,
GFPT,221,i | 1 | 2 | 3,,13.1,+2.34,"10,621,800","137,466","16,425",15.70,1.13,,0.20,0.83,6.18,7.38,3.42,1.56,57.88,,584,554,3.4,
GGC,222,i | 1 | 2 | 3,,10.8,-1.82,"571,400","6,168","11,056",13.18,1.13,,0.35,0.82,6.97,8.76,1.77,3.18,27.70,,504,472,-0.08,
GIFT,223,i | 1 | 2 | 3,,2.74,+2.24,"816,700","2,193",906,,1.54,,0.05,0,-4.53,-5.17,-23.04,1.87,25.15,,,,,
GJS,224,i | 1 | 2 | 3,,0.37,0.00,"109,049,100","40,148","9,430",9.83,0.69,0.17,,0.04,7.52,7.24,12.87,,30.71,,463,360,,
GL,225,i | 1 | 2 | 3,SPNPNC,0.65,0.00,0,0,992,,0.19,1.72,,0,-3.98,-19.76,-55.52,,44.15,,,,,
GLAND,226,i | 1 | 2 | 3,,2.26,-0.88,"43,500",97,"14,690",26.97,1.03,,,0.08,3.04,3.95,46.42,,5.09,,830,836,1.19,
GLOBAL,227,i | 1 | 2 | 3,,21.4,+0.94,"11,636,300","248,100","98,476",35.53,5.43,,0.19,0.6,10.36,16.17,10.87,0.83,32.11,,577,602,1.34,
GLOCON,228,i | 1 | 2 | 3,,1.2,-1.64,"20,800,700","25,141","2,463",,2.31,,,0,-1.76,-3.9,0.87,,62.02,,,,,
GPI,229,i | 1 | 2 | 3,,2.14,+5.94,"2,690,100","5,594","1,284",4.87,1.54,,0.03,0.44,31.1,36.34,25.45,3.96,40.14,,41,22,-0.35,
GPSC,230,i | 1 | 2 | 3,,77.5,-0.32,"17,580,200","1,355,725","218,529",26.31,2.09,,0.50,2.95,5.59,8.13,12.38,1.93,24.75,,693,719,1.22,
GRAMMY,231,i | 1 | 2 | 3,,13.9,0.00,"46,300",640,"11,397",71.55,9.39,,,0.19,6.85,14.09,19.79,,20.23,,708,814,0.15,
GRAND,232,i | 1 | 2 | 3,,0.56,0.00,"1,679,600",936,"2,025",,0.84,,,0,-6.43,-38.37,-240.63,,36.43,,,,,
GREEN,233,i | 1 | 2 | 3,,2,-1.96,"314,961,500","687,633","1,636",28.66,2.02,,,0.07,6.55,7.3,70.9,,45.73,,745,689,-0.28,
GSC,234,i | 1 | 3,,1.65,-1.20,"982,800","1,637",413,,1.94,,,0,-8.36,-9.33,-27.14,,43.24,,,,,
GSTEEL,235,i | 1 | 2 | 3,SPNC,0.09,0.00,0,0,617,,,1.50,,0,8.6,9.97,9.23,,30.60,,,,,
GTB,236,i | 1 | 2 | 3,,1.06,-5.36,"19,088,300","20,704","1,018",,1.49,,0.02,0,-2.27,-2.76,-6.14,1.79,24.75,,,,,
GULF,237,i | 1 | 2 | 3,,40.5,-0.61,"47,414,400","1,913,307","475,193",81.19,6.88,,0.38,0.5,5.61,12.46,17.21,0.93,26.23,,746,887,3.31,
GUNKUL,238,i | 1 | 2 | 3,,4.76,-0.42,"72,121,300","343,426","42,281",11.05,3.40,,0.06,0.43,11.82,34.65,25.74,3.77,43.06,,158,271,0.27,
GYT,239,i | 1 | 3,,234,0.00,0,0,"1,732",,0.49,0.87,,0,0.26,-0.53,0.69,,25.36,,,,,
HANA,240,i | 1 | 2 | 3,,81.75,+9.36,"42,418,400","3,381,500","65,799",31.95,2.89,,0.75,2.56,7.46,9.38,9.05,1.87,57.00,,721,681,-46.99,
HARN,241,i | 1 | 2 | 3,,2.52,-1.56,"3,797,400","9,590","1,473",18.20,1.15,,0.13,0.14,6.34,6.32,7.8,5.08,34.05,,655,582,0.33,
HEMP,242,i | 1 | 2 | 3,C,0.61,-1.61,"10,917,800","6,641","1,789",,12.20,,,0,-14.16,-49.16,-43.91,,52.99,,,,,
HFT,243,i | 1 | 2 | 3,,8.6,-0.58,"1,465,800","12,594","5,663",10.50,1.71,,0.32,0.82,17.07,17.13,16.32,3.64,44.74,,257,174,-1.38,
HMPRO,244,i | 1 | 2 | 3,XD,13.9,0.00,"34,264,100","475,635","182,802",31.84,8.42,,0.12,0.44,13.25,27.54,8.52,2.16,40.83,,455,514,2.08,
HPT,245,i | 1 | 2 | 3,,0.89,-1.11,"23,488,800","21,310",589,,1.98,,,0,-3.32,-3.85,-2.88,,23.02,,,,,
HTC,246,i | 1 | 2 | 3,,35.75,0.00,"402,000","14,406","7,184",12.21,2.02,,0.83,2.93,13.21,17.85,9.98,5.31,39.12,,286,266,0.22,
HTECH,247,i | 1 | 2 | 3,,6.2,-3.88,"5,762,000","35,976","1,860",15.88,1.59,,0.11,0.39,9.5,10.4,15.89,1.35,77.53,,507,426,1.07,
HUMAN,248,i | 1 | 2 | 3,,10.6,-0.92,"621,500","6,692","7,208",41.52,5.49,,0.06,0.26,12.73,13.69,22.81,1.28,,,663,579,1.7,
HYDRO,249,i | 1 | 2 | 3,C,0.4,-2.44,"6,240,200","2,485",615,,,,,0,-5.09,"-2,066.08",-0.56,,44.70,,,,,
ICC,250,i | 1 | 2 | 3,,30,-0.83,"11,000",330,"8,719",157.42,0.33,,0.25,0.19,0.38,0.21,2.37,0.83,27.98,,"1,092","1,121",54.99,
ICHI,251,i | 1 | 2 | 3,,11.2,-0.88,"8,107,900","90,866","14,560",29.54,2.46,,0.50,0.38,7.92,8.22,10.27,4.42,46.59,,727,644,0.18,
ICN,252,i | 1 | 2 | 3,,5.95,+0.85,"8,971,600","53,521","2,678",17.44,4.38,,0.08,0.34,13.51,26.62,7.27,3.05,55.91,,298,349,0.9,
IFEC,253,i | 1 | 2 | 3,SPNPNC,0.35,0.00,0,0,707,,0.21,2.90,0.12,0,-4.96,,-118.59,,88.18,,,,,
IFS,254,i | 1 | 3,,2.66,-0.75,"798,800","2,127","1,313",10.71,0.86,1.26,0.14,0.25,5.59,8.16,37.82,5.22,26.81,,466,494,1.61,
IHL,255,i | 1 | 2 | 3,,3.9,-0.51,"439,800","1,714","2,312",40.71,1.44,,0.10,0.1,2.82,3.61,7.53,,34.89,,943,946,-37.61,
IIG,256,i,,31.25,+0.81,"2,538,400","80,084","3,125",42.14,6.19,,0.15,0.74,15.3,18.77,10.01,0.48,41.35,,580,539,,
III,257,i | 1 | 2 | 3,,11.8,0.00,"5,396,500","63,161","7,191",26.79,4.76,,0.10,0.44,12.06,19.67,12.74,0.84,34.88,,456,486,2.11,
ILINK,258,i | 1 | 2 | 3,,9.3,+8.77,"25,477,000","234,785","5,056",22.78,1.65,,0.14,0.41,5.41,7.68,7.55,1.59,45.66,,671,695,0.14,
ILM,259,i | 1 | 3,,15.9,-1.24,"725,000","11,578","8,030",15.01,1.55,,0.15,1.06,6.8,10.4,5.87,2.61,24.87,,489,508,,
IMH,260,i | 1 | 3,,15.5,+6.16,"7,114,000","106,732","3,333",39.07,6.51,,,0.4,16.67,18.17,29.93,,25.99,,569,508,,
IND,261,i,,1.95,-3.92,"19,946,700","40,086",683,189.45,1.99,1.01,,0.01,-1.38,-2.36,-11.3,,46.14,,,,,
INET,262,i | 1 | 2 | 3,,4.12,-0.96,"3,948,800","16,250","2,060",18.52,1.02,,,0.22,4.45,5.67,3.08,,50.57,,683,689,0.18,
INGRS,263,i | 1 | 2 | 3,,0.96,+1.05,"29,295,100","28,153","1,389",,1.07,,,0,-2.3,-11.48,-10.12,,39.41,,,,,
INOX,264,i | 1 | 3,,1.27,0.00,"44,452,200","57,127","9,901",20.95,1.07,,,0.06,5.16,5.22,4.46,,15.31,,732,689,0.4,
INSET,265,i | 1 | 3,,7.9,+0.64,"8,902,000","71,190","4,866",33.47,5.68,0.59,0.08,0.24,13.41,17.95,9.51,1.38,39.36,,543,520,2.61,
INSURE,266,i | 1 | 3,,29.75,0.00,0,0,298,,2.02,3.87,,0,-2.12,-6.11,-3.79,,24.92,,,,,
INTUCH,267,i | 1 | 2 | 3,,83,+1.53,"19,851,300","1,639,046","266,148",24.64,6.77,,1.23,3.37,20.79,28.51,273.84,3.06,63.21,,373,357,-3.42,
IP,268,i | 1 | 3,,21.8,-1.36,"805,100","17,757","6,497",97.80,12.39,,0.02,0.22,13.96,13.87,12.06,0.07,49.29,,722,616,,
IRC,269,i | 1 | 2 | 3,,17.1,0.00,"14,300",244,"3,420",8.38,0.85,,0.57,2.04,10.11,10.71,7.57,3.33,23.63,,344,254,-1.03,
IRCP,270,i | 1 | 2 | 3,,1.93,-5.39,"166,282,600","336,047",798,34.33,3.57,,,0.06,7.46,14.58,-3.76,,85.14,,600,692,0.1,
IRPC,271,i | 1 | 2 | 3,,4.02,-1.47,"134,363,900","538,758","82,146",6.17,0.97,,0.08,0.65,9.88,16.98,8.74,1.47,51.94,,175,225,-0.19,
IT,272,i | 1 | 2 | 3,,6.3,-0.79,"314,300","2,005","2,308",50.56,2.15,,,0.12,2.65,4.35,2.1,,40.72,,947,988,0.98,
ITD,273,i | 1 | 2 | 3,,2.32,+0.87,"31,157,200","71,295","12,249",,0.89,,,0,2.72,-1.53,1.87,,77.07,,,,,
ITEL,274,i | 1 | 3,,5.1,+2.41,"85,817,400","430,199","5,260",29.40,2.46,,,0.17,5.41,9.2,9.22,,36.48,,699,765,0.98,
IVL,275,i | 1 | 2 | 3,,44.25,-0.56,"18,382,100","802,274","248,444",15.49,1.69,,0.25,2.86,5.6,11.73,7.14,1.57,35.11,,459,581,0.51,
J,276,i | 1 | 3,,3.12,-2.50,"7,227,200","22,546","2,899",37.01,1.78,1.42,0.03,0.08,4.64,5.35,18.53,0.94,22.98,,863,854,-0.44,
JAK,277,i,,1.78,0.00,"25,547,100","46,920",570,64.15,1.38,,0.04,0.03,2.35,2.14,2.92,2.25,27.24,,"1,021","1,022",,
JAS,278,i | 1 | 2 | 3,,2.84,0.00,"19,146,700","54,291","24,404",,8.88,,,0,1.35,-62.49,-11.92,8.75,46.13,,,,,
JCK,279,i | 1 | 2 | 3,,1.11,0.00,"4,106,400","4,567","2,410",,1.26,,,0,1.27,-6.41,-40.7,,53.67,,,,,
JCKH,280,i | 1 | 2 | 3,C,0.51,0.00,"8,290,500","4,229",531,,51.00,24.38,,0,-12.06,-780.56,-45.81,,48.68,,,,,
JCT,281,i | 1 | 2 | 3,,77.25,0.00,0,0,"1,043",17.10,0.89,,3.50,4.52,5.53,5.23,7.21,4.49,25.46,,681,620,-27.14,
JKN,282,i | 1 | 2 | 3,,9.1,0.00,"1,625,700","14,760","5,528",18.87,2.08,,0.21,0.48,8.51,11.39,17.76,2.27,39.61,,525,503,1.17,
JMART,283,i | 1 | 2 | 3,,43.25,+0.58,"26,191,500","1,128,489","44,659",40.67,8.51,,0.40,1.06,10.04,25.56,13.97,1.47,55.26,,513,643,-0.41,
JMT,284,i | 1 | 2 | 3,,48.75,+1.04,"14,476,000","699,768","54,416",45.92,6.83,,0.40,1.06,11.62,20.86,34.55,1.58,46.94,,565,621,0.6,
JR,285,i | 1 | 3,,7.1,-0.70,"834,600","5,933","5,396",29.55,3.51,0.55,0.06,0.24,7.31,10.99,10.69,0.84,43.10,,659,668,,
JSP,286,i | 1 | 2 | 3,,0.4,0.00,"3,948,400","1,552","1,680",,0.41,,,0,-7.2,-16.08,-8.11,,60.59,,,,,
JTS,287,i | 1 | 3,,55.5,-0.89,"93,100","5,200","39,208",526.94,78.17,,,0.11,12.1,9.95,11.45,,38.63,,851,687,-16.41,
JUBILE,288,i | 1 | 2 | 3,,24,+0.42,"54,900","1,314","4,183",15.22,3.42,0.72,0.15,1.58,19.88,24.15,12.94,2.59,45.00,,275,240,0.95,
JUTHA,289,i | 1 | 2 | 3,C,1.57,-2.48,"1,839,100","2,862",663,,6.28,,,0,-3.92,-90.85,-9.96,,27.68,,,,,
JWD,290,i | 1 | 2 | 3,,15.5,+1.31,"4,328,900","65,922","15,810",39.06,4.86,,0.22,0.4,6.45,12.92,10.79,1.44,41.22,,661,764,-0.02,
K,291,i | 1 | 2 | 3,,1.34,-0.74,"791,200","1,068",482,,2.31,,,0,-5.46,-26.51,-8.48,,46.56,,,,,
KAMART,292,i | 1 | 2 | 3,,3.76,0.00,"468,700","1,746","3,309",24.38,3.36,,0.04,0.15,11.63,13.78,9.01,3.72,72.57,,525,472,2.95,
KASET,293,i | 1 | 2 | 3,,1.75,+1.74,"1,908,400","3,366",487,,1.80,,,0,-9.06,-19.66,-14.12,,31.62,,,,,
KBANK,294,i | 1 | 3,,122,-0.81,"29,743,900","3,646,302","289,058",7.33,0.63,,0.50,16.64,1.9,9.18,19.27,2.03,79.60,,366,583,-488.67,
KBS,295,i | 1 | 2 | 3,,4.64,+0.43,"37,000",171,"2,784",,0.93,,,0,-1.31,-14.01,4.77,,37.59,,,,,
KC,296,i | 1 | 2 | 3,SPNPNC,0.18,0.00,0,0,158,,0.24,3.23,,0,-5.82,-35.05,-94.54,,50.17,,,,,
KCAR,297,i | 1 | 2 | 3,,8.65,0.00,"24,700",213,"2,163",10.86,1.00,,0.17,0.8,5.05,9.4,8.4,5.09,26.50,,438,527,1.61,
KCE,298,i | 1 | 2 | 3,,82.5,+4.78,"68,750,600","5,718,400","97,439",55.63,7.64,,0.60,1.48,10.95,14.3,15.84,1.02,58.02,,685,661,-4.04,
KCM,299,i | 1 | 3,,1.09,-0.91,"2,957,900","3,220",741,,1.65,,,0,-0.06,-1,1.66,0.41,29.23,,,,,
KDH,300,i | 1 | 3,,87,0.00,800,70,"1,686",,3.52,0.25,,0,1.51,-0.25,3.15,,35.94,,,,,
KEX,301,i,,40.25,+1.26,"1,938,500","77,245","70,035",53.65,6.32,,0.74,0.75,10.02,12.14,7.2,0.55,26.82,,731,686,,
